timestamp,latency_ms,raw_detection,voted_command,vote_confidence,num_contours_found,candidates_found,detection_rate_pct
1778078851.8775,29.24,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078851.9433,44.86,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078851.9932,38.39,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.0476,40.56,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.0961,38.51,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.1418,32.24,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.1830,28.02,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.2196,21.38,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.2729,24.26,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.3327,34.29,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.3662,17.99,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.4390,40.62,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.4906,40.57,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.5360,32.93,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.5676,19.19,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.6277,29.29,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.6707,21.18,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.7290,30.62,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.7969,48.51,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.8548,47.38,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.8945,28.71,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.9360,29.56,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078852.9687,20.20,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.0295,31.12,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.0840,35.74,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.1149,15.91,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.1941,45.39,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.2258,22.70,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.2595,11.47,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.3094,11.32,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.3595,11.43,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.4091,11.07,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.4568,8.67,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.5089,10.88,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.5597,11.64,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.6092,11.14,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.6596,11.58,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.7091,11.00,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.7556,7.60,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.8063,7.45,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.8590,10.88,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.9270,28.69,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078853.9827,34.26,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.0291,30.69,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.0770,28.36,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.1210,22.63,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.1940,45.35,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.2551,48.27,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.3048,36.75,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.3580,39.77,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.4204,46.28,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.4486,15.58,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.4654,10.02,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.5244,26.05,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.5746,25.99,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.6260,27.65,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.6834,34.98,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.7170,18.90,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.7765,28.18,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.8368,38.43,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.8929,43.84,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.9452,40.37,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078854.9920,31.99,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.0252,21.75,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.0719,23.59,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.1441,45.69,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.1969,43.46,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.2573,45.00,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.2982,27.88,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.3460,35.15,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.3846,25.81,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.4286,30.27,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.4701,21.80,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.5328,34.50,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.5890,39.91,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.6254,26.40,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.6766,28.32,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.7413,42.81,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.7990,44.78,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.8440,32.86,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.9007,42.09,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.9522,40.23,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078855.9944,30.19,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.0284,21.51,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.0900,41.62,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.1421,41.11,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.1861,32.37,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.2391,40.22,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.2836,30.33,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.3378,39.22,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.3749,24.51,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.4378,39.49,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.4805,32.02,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.5448,46.34,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.5958,39.97,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.6487,38.43,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.7073,44.87,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.7483,29.08,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.8082,46.18,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.8548,32.79,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.9066,38.77,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.9421,21.10,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078856.9629,12.50,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.0457,47.23,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.1051,46.15,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.1455,27.14,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.1703,15.34,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.2292,30.89,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.2827,34.29,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.3278,29.55,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.3814,32.94,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.4262,27.94,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.4909,42.53,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.5307,31.38,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.5700,21.77,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.6322,33.35,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.6820,33.37,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.7272,29.02,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.7929,44.18,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.8231,21.56,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.8769,28.46,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.9408,42.30,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078857.9963,46.12,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.0599,46.80,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.0985,26.41,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.1550,43.06,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.2099,40.70,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.2517,30.69,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.2766,15.32,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.3109,12.79,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.3933,44.67,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.4457,35.05,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.4887,32.15,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.5395,37.16,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.5873,32.99,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.6159,16.57,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.6891,40.44,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.7311,31.15,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.7846,36.48,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.8387,40.31,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
1778078858.8936,43.57,NO_SIGN,NO_SIGN,0.0000,0,0,0.00
